[?1034h## opening file [/afs/cern.ch/user/a/asgbase/patspace/xAODs/r7562/data15_13TeV.00284154.physics_Main.merge.AOD.r7562_p2521/AOD.07687819._000382.pool.root.1]...
## importing ROOT...
## importing ROOT... [DONE]
## opening file [OK]

================================================================================
         Event data
================================================================================
     Mem Size       Disk Size        Size/Evt      Compression  Items  Container Name (Type)
    2564.254 kb       40.500 kb        0.013 kb       63.315     3171  HLT_xAOD__TrackParticleContainer_InDetTrigTrackingxAODCnv_Muon_FTKRefit (DataVector<xAOD::TrackParticle_v1>) [Trig]
    2564.254 kb       40.500 kb        0.013 kb       63.315     3171  HLT_xAOD__TrackParticleContainer_InDetTrigTrackingxAODCnv_FullScan_EFID (DataVector<xAOD::TrackParticle_v1>) [Trig]
    2564.398 kb       40.581 kb        0.013 kb       63.192     3171  HLT_xAOD__TrackParticleContainer_MuonEFInfo_ExtrapTrackParticles_FullScan (DataVector<xAOD::TrackParticle_v1>) [Trig]
    1072.654 kb       41.208 kb        0.013 kb       26.030     3171  HLT_xAOD__TrigBphysContainer_L2MultiMuFex (DataVector<xAOD::TrigBphys_v1>) [Trig]
      87.851 kb       41.390 kb        0.013 kb        2.123     3171  ESDtoAOD_timings (RecoTimingObj_p1) [MetaData]
     306.126 kb       42.134 kb        0.013 kb        7.266     3171  InDetTrackParticlesAssociatedClusters_links (CaloClusterCellLinkContainer) [InDet]
    1076.200 kb       43.025 kb        0.014 kb       25.013     3171  HLT_xAOD__TrigBphysContainer_EFTrackMass (DataVector<xAOD::TrigBphys_v1>) [Trig]
      87.851 kb       44.351 kb        0.014 kb        1.981     3171  RAWtoESD_timings (RecoTimingObj_p1) [MetaData]
    3201.101 kb       44.636 kb        0.014 kb       71.716     3171  HLT_xAOD__TrigTrackCountsContainer_trackcounts (DataVector<xAOD::TrigTrackCounts_v1>) [Trig]
    2569.871 kb       45.798 kb        0.014 kb       56.113     3171  HLT_xAOD__TrackParticleContainer_InDetTrigTrackingxAODCnvIOTRT_CosmicsN_EFID (DataVector<xAOD::TrackParticle_v1>) [Trig]
